type,id,author,editor,advisor,note,title,pages,article_no,num_pages,keywords,doi,journal,issue_date,volume,issue_no,description,month,year,issn,booktitle,acronym,edition,isbn,conf_loc,publisher,publisher_loc
article,3154880,Sonali R. Mishra and Predrag  Klasnja,,,,Move into Another World of Happy: Insights for Designing Affect-based Physical Activity Interventions,21--30,,10,"affective computing, behavior change, consumer health, fitness, personal informatics, physical activity",10.1145/3154862.3154880,,,,,,,2017,,Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '17,,978-1-4503-6363-1,"Barcelona, Spain",ACM,"New York, NY, USA"
article,2702384,Misha  Patel and Aisling Ann  O'Kane,,,,Contextual Influences on the Use and Non-Use of Digital Technology While Exercising at the Gym,2923--2932,,10,"activity tracker, context, exercise, fitness, gym, health, in the wild, personal informatics, situated studies, wearables",10.1145/2702123.2702384,,,,,,,2015,,Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems,CHI '15,,978-1-4503-3145-6,"Seoul, Republic of Korea",ACM,"New York, NY, USA"
article,3123197,Chia-Fang  Chung,,,,Supporting Patient-provider Communication and Engagement with Personal Informatics Data,335--338,,4,"chronic disease management, health, patient-provider communication, personal informatics, self-tracking, wellness",10.1145/3123024.3123197,,,,,,,2017,,Proceedings of the 2017 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2017 ACM International Symposium on Wearable Computers,UbiComp '17,,978-1-4503-5190-4,"Maui, Hawaii",ACM,"New York, NY, USA"
article,3264924,Victoria  Hollis and Alon  Pekurovsky and Eunika  Wu and Steve  Whittaker,,,,On Being Told How We Feel: How Algorithmic Sensor Feedback Influences Emotion Perception,114:1--114:31,114,31,"Affective Computing, Algorithms, Anxiety, Deference, Emotion, Emotion Regulation, Feedback, Framing, Health, Personal Informatics, Stress, Trust",10.1145/3264924,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,18-Sep,2,3,,September,2018,2474-9567,,,,,,ACM,"New York, NY, USA"
article,3300337,Sonali R. Mishra and Predrag  Klasnja and John  MacDuffie Woodburn and Eric B. Hekler and Larsson  Omberg and Michael  Kellen and Lara  Mangravite,,,,Supporting Coping with Parkinson's Disease Through Self Tracking,107:1--107:16,107,16,"coping with chronic disease, health informatics, parkinson's disease, personal informatics, quality of life, symptom tracking",10.1145/3290605.3300337,,,,,,,2019,,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,CHI '19,,978-1-4503-5970-2,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,2702197,Rohit Ashok  Khot and Jeewon  Lee and Deepti  Aggarwal and Larissa  Hjorth and Florian 'Floyd' Mueller,,,,TastyBeats: Designing Palatable Representations of Physical Activity,2933--2942,,10,"fluidic interfaces, human-food interaction (hfi), palatable representation, personal informatics, physical activity, quantified self",10.1145/2702123.2702197,,,,,,,2015,,Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems,CHI '15,,978-1-4503-3145-6,"Seoul, Republic of Korea",ACM,"New York, NY, USA"
article,3174224,Sonali R. Mishra and Andrew D. Miller and Shefali  Haldar and Maher  Khelifi and Jordan  Eschler and Rashmi G. Elera and Ari H. Pollack and Wanda  Pratt,,,,Supporting Collaborative Health Tracking in the Hospital: Patients' Perspectives,650:1--650:14,650,14,"health informatics, hospital, patient engagement, patient safety, patient-clinician collaboration, personal informatics, self-tracking",10.1145/3173574.3174224,,,,,,,2018,,Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems,CHI '18,,978-1-4503-5620-6,"Montreal QC, Canada",ACM,"New York, NY, USA"
article,3312867,Ciaran B. Trace and Yan  Zhang,,,,Towards a Typology of Self-Tracking Gaps,LBW2515:1--LBW2515:6,LBW2515,6,"data gaps, data practices, personal data, personal informatics, quantified-self, self-tracking, small data",10.1145/3290607.3312867,,,,,,,2019,,Extended Abstracts of the 2019 CHI Conference on Human Factors in Computing Systems,CHI EA '19,,978-1-4503-5971-9,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,3309528,Stephen  MacNeil and Kyle  Kiefer and Brian  Thompson and Dev  Takle and Celine  Latulipe,,,,IneqDetect: A Visual Analytics System to Detect Conversational Inequality and Support Reflection During Active Learning,85--91,,7,"active learning, collaboration, group dynamics, personal informatics, reflection, reflective learning, smart classroom",10.1145/3300115.3309528,,,,,,,2019,,Proceedings of the ACM Conference on Global Computing Education,CompEd '19,,978-1-4503-6259-7,"Chengdu,Sichuan, China",ACM,"New York, NY, USA"
article,2826188,Bert  Vandenberghe and David  Geerts,,,,Sleep Monitoring Tools at Home and in the Hospital: Bridging Quantified Self and Clinical Sleep Research,153--160,,8,"design, health care, personal informatics, quantified self, sleep center, sleep monitoring",,,,,,,,2015,,Proceedings of the 9th International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '15,,978-1-63190-045-7,"Istanbul, Turkey","ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)","ICST, Brussels, Belgium, Belgium"
article,2598558,Daniel  Epstein and Felicia  Cordeiro and Elizabeth  Bales and James  Fogarty and Sean  Munson,,,,Taming Data Complexity in Lifelogs: Exploring Visual Cuts of Personal Informatics Data,667--676,,10,"lifelogs, personal informatics, physical activity sensing, reflection, routines, self-monitoring, self-tracking",10.1145/2598510.2598558,,,,,,,2014,,Proceedings of the 2014 Conference on Designing Interactive Systems,DIS '14,,978-1-4503-2902-6,"Vancouver, BC, Canada",ACM,"New York, NY, USA"
article,2641315,Jon E. Froehlich and Matthew  Kay and Jakob Eg Larsen and Edison  Thomaz,,,,Disasters in Personal Informatics: The Unpublished Stories of Failure and Lessons Learned,673--678,,6,"financial tracking, health, methods, personal informatics, quantified self, studies, sustainability, technologies",10.1145/2638728.2641315,,,,,,,2014,,Proceedings of the 2014 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct Publication,UbiComp '14 Adjunct,,978-1-4503-3047-3,"Seattle, Washington",ACM,"New York, NY, USA"
article,2805832,Daniel  Harrison and Paul  Marshall and Nadia  Bianchi-Berthouze and Jon  Bird,,,,"Activity Tracking: Barriers, Workarounds and Customisation",617--621,,5,"activity tracking, behaviour change, fitness, health, personal informatics, physical activity, quantified self",10.1145/2750858.2805832,,,,,,,2015,,Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp '15,,978-1-4503-3574-4,"Osaka, Japan",ACM,"New York, NY, USA"
article,2702632,Chris  Elsden and David  Kirk and Mark  Selby and Chris  Speed,,,,Beyond Personal Informatics: Designing for Experiences with Data,2341--2344,,4,"design fiction, experienced-centred design, internet of things, personal informatics, quantified self",10.1145/2702613.2702632,,,,,,,2015,,Proceedings of the 33rd Annual ACM Conference Extended Abstracts on Human Factors in Computing Systems,CHI EA '15,,978-1-4503-3146-3,"Seoul, Republic of Korea",ACM,"New York, NY, USA"
article,3010988,Zilu  Liang and Bernd  Ploderer,,,,Sleep Tracking in the Real World: A Qualitative Study into Barriers for Improving Sleep,537--541,,5,"behaviour change, health, personal informatics, self-awareness, self-monitoring, self-tracking, sleep",10.1145/3010915.3010988,,,,,,,2016,,Proceedings of the 28th Australian Conference on Computer-Human Interaction,OzCHI '16,,978-1-4503-4618-4,"Launceston, Tasmania, Australia",ACM,"New York, NY, USA"
article,2998362,Laura R. Pina and Sang-Wha  Sien and Teresa  Ward and Jason C. Yip and Sean A. Munson and James  Fogarty and Julie A. Kientz,,,,From Personal Informatics to Family Informatics: Understanding Family Practices Around Health Monitoring,2300--2315,,16,"children., families, family informatics, health, personal informatics, self-monitoring, self-tracking",10.1145/2998181.2998362,,,,,,,2017,,Proceedings of the 2017 ACM Conference on Computer Supported Cooperative Work and Social Computing,CSCW '17,,978-1-4503-4335-0,"Portland, Oregon, USA",ACM,"New York, NY, USA"
article,2858428,Young-Ho  Kim and Jae Ho  Jeon and Eun Kyoung  Choe and Bongshin  Lee and KwonHyun  Kim and Jinwook  Seo,,,,TimeAware: Leveraging Framing Effects to Enhance Personal Productivity,272--283,,12,"data engagement, framing effects, personal informatics, productivity tracking, self-monitoring, self-tracking, semi-automated journaling",10.1145/2858036.2858428,,,,,,,2016,,Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems,CHI '16,,978-1-4503-3362-7,"San Jose, California, USA",ACM,"New York, NY, USA"
article,3300845,Young-Ho  Kim and Eun Kyoung  Choe and Bongshin  Lee and Jinwook  Seo,,,,"Understanding Personal Productivity: How Knowledge Workers Define, Evaluate, and Reflect on Their Productivity",615:1--615:12,615,12,"diary study, knowledge worker, personal informatics, productivity, productivity tracking, self-monitoring, self-tracking",10.1145/3290605.3300845,,,,,,,2019,,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,CHI '19,,978-1-4503-5970-2,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,2968323,Ricardo  Sol and Karolina  Baras,,,,Assessment of Activity Trackers: Toward an Acceptance Model,570--575,,6,"personal data tracking, personal informatics, sports/exercise, survey, ubiquitous systems, user acceptance, wearable computers",10.1145/2968219.2968323,,,,,,,2016,,Proceedings of the 2016 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct,UbiComp '16,,978-1-4503-4462-3,"Heidelberg, Germany",ACM,"New York, NY, USA"
article,3274383,Kai  Lukoff and Taoxi  Li and Yuan  Zhuang and Brian Y. Lim,,,,TableChat: Mobile Food Journaling to Facilitate Family Support for Healthy Eating,114:1--114:28,114,28,"chat, family informatics, food journaling, mhealth, online health communities, personal informatics, social support, tracking",10.1145/3274383,Proc. ACM Hum.-Comput. Interact.,18-Nov,2,CSCW,,November,2018,2573-0142,,,,,,ACM,"New York, NY, USA"
article,3156136,Lok Sum Lo and James  Galloway and Bernd  Ploderer and Dimitri  Perrin,,,,Armbeta: Towards Accessible Wearable Technology to Quantify Upper Limb Movement and Activities,356--360,,5,"activity recognition, arm-tracking, personal informatics, self-tracking, upper limb rehabilitation",10.1145/3152771.3156136,,,,,,,2017,,Proceedings of the 29th Australian Conference on Computer-Human Interaction,OZCHI '17,,978-1-4503-5379-3,"Brisbane, Queensland, Australia",ACM,"New York, NY, USA"
article,2804266,Eun Kyoung Choe and Bongshin  Lee and Matthew  Kay and Wanda  Pratt and Julie A. Kientz,,,,"SleepTight: Low-burden, Self-monitoring Technology for Capturing and Reflecting on Sleep Behaviors",121--132,,12,"health, manual tracking, personal informatics, quantified self, self-awareness, self-monitoring, self-reflection, self-tracking, sleep",10.1145/2750858.2804266,,,,,,,2015,,Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp '15,,978-1-4503-3574-4,"Osaka, Japan",ACM,"New York, NY, USA"
article,2968319,Zilu  Liang and Mario Alberto Chapa Martell and Takuichi  Nishimura,,,,Mining Hidden Correlations Between Sleep and Lifestyle Factors from Quantified-self Data,547--552,,6,"activity tracking, association rules mining, data mining, health, personal informatics, quantified self, sleep",10.1145/2968219.2968319,,,,,,,2016,,Proceedings of the 2016 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct,UbiComp '16,,978-1-4503-4462-3,"Heidelberg, Germany",ACM,"New York, NY, USA"
article,2557383,Thomas  Fritz and Elaine M. Huang and Gail C. Murphy and Thomas  Zimmermann,,,,Persuasive Technology in the Real World: A Study of Long-term Use of Activity Sensing Devices for Fitness,487--496,,10,"activity monitoring, behavior change, health, personal informatics, persuasive technology, wearable sensing",10.1145/2556288.2557383,,,,,,,2014,,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,CHI '14,,978-1-4503-2473-1,"Toronto, Ontario, Canada",ACM,"New York, NY, USA"
article,2370253,Matthew  Kay and Eun Kyoung Choe and Jesse  Shepherd and Benjamin  Greenstein and Nathaniel  Watson and Sunny  Consolvo and Julie A. Kientz,,,,Lullaby: A Capture &#38; Access System for Understanding the Sleep Environment,226--234,,9,"capture and access, health, health informatics, lifelogging, personal informatics, sleep, ubiquitous computing",10.1145/2370216.2370253,,,,,,,2012,,Proceedings of the 2012 ACM Conference on Ubiquitous Computing,UbiComp '12,,978-1-4503-1224-0,"Pittsburgh, Pennsylvania",ACM,"New York, NY, USA"
article,2800956,Sarzotti  Federico,,,,A Tangible Personal Informatics System for an Amusing Self-reporting,1033--1038,,6,"behavior change, personal informatics, quantified self, self-tracking, tangible interfaces, ubicomp technologies",10.1145/2800835.2800956,,,,,,,2015,,Adjunct Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2015 ACM International Symposium on Wearable Computers,UbiComp/ISWC'15 Adjunct,,978-1-4503-3575-1,"Osaka, Japan",ACM,"New York, NY, USA"
article,2535609,Juan  Jimenez Garcia and Natalia A. Romero and David  Keyson and Paul  Havinga,,,,ESTHER 1.3: Integrating In-situ Prompts to Trigger Self-reflection of Physical Activity in Knowledge Workers,1--4,,4,"knowledge workers, personal informatics, physical activity, prompting mechanisms, self-awareness, self-reflection",10.1145/2535597.2535609,,,,,,,2013,,Proceedings of the 2013 Chilean Conference on Human - Computer Interaction,ChileCHI '13,,978-1-4503-2200-3,"Temuco, Chile",ACM,"New York, NY, USA"
article,3134743,Junqing  Wang and Aisling Ann  O'Kane and Nikki  Newhouse and Geraint Rhys Sethu-Jones and Kaya  de Barbaro,,,,Quantified Baby: Parenting and the Use of a Baby Wearable in the Wild,108:1--108:19,108,19,"baby, baby monitors, in the wild., mothers, parenting, personal informatics, quantified self, situated study, wearables",10.1145/3134743,Proc. ACM Hum.-Comput. Interact.,17-Nov,1,CSCW,,December,2017,2573-0142,,,,,,ACM,"New York, NY, USA"
article,2819926,Chia-Fang  Chung and Kristin  Dew and Allison  Cole and Jasmine  Zia and James  Fogarty and Julie A. Kientz and Sean A. Munson,,,,Boundary Negotiating Artifacts in Personal Informatics: Patient-Provider Collaboration with Patient-Generated Data,770--786,,17,"Personal informatics, boundary negotiating artifacts, chronic disease management, patient-generated data, patient-provider collaboration, self-tracking",10.1145/2818048.2819926,,,,,,,2016,,Proceedings of the 19th ACM Conference on Computer-Supported Cooperative Work & Social Computing,CSCW '16,,978-1-4503-3592-8,"San Francisco, California, USA",ACM,"New York, NY, USA"
article,3314409,Shriti  Raj and Joyce M. Lee and Ashley  Garrity and Mark W. Newman,,,,Clinical Data in Context: Towards Sensemaking Tools for Interpreting Personal Health Data,22:1--22:20,22,20,"Personal informatics, chronic disease management, context, data interpretation, diabetes, patient-generated data, reflection, sensemaking, visualizations",10.1145/3314409,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,19-Mar,3,1,,March,2019,2474-9567,,,,,,ACM,"New York, NY, USA"
article,2147790,Ian  Li and Anind K. Dey and Jodi  Forlizzi,,,,Using Context to Reveal Factors That Affect Physical Activity,7:1--7:21,7,21,"Physical activity, awareness, context, field study, interviews, monitoring, personal informatics, visualizations",10.1145/2147783.2147790,ACM Trans. Comput.-Hum. Interact.,12-Mar,19,1,,May,2012,1073-0516,,,,,,ACM,"New York, NY, USA"
article,2638800,Yamini  Karanam and Leslie  Filko and Lindsay  Kaser and Hanan  Alotaibi and Elham  Makhsoom and Stephen  Voida,,,,Motivational Affordances and Personality Types in Personal Informatics,79--82,,4,"gamified self-trackers, motivational affordances, personal informatics, personality based UI, persuasive mechanisms",10.1145/2638728.2638800,,,,,,,2014,,Proceedings of the 2014 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct Publication,UbiComp '14 Adjunct,,978-1-4503-3047-3,"Seattle, Washington",ACM,"New York, NY, USA"
article,2801643,Daniel A. Epstein,,,,Personal Informatics in Everyday Life,429--434,,6,"finances, food journaling, lived informatics, location, personal informatics, physical activity, self-tracking",10.1145/2800835.2801643,,,,,,,2015,,Adjunct Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2015 ACM International Symposium on Wearable Computers,UbiComp/ISWC'15 Adjunct,,978-1-4503-3575-1,"Osaka, Japan",ACM,"New York, NY, USA"
article,3188530,Cillian  Dudley and Simon L. Jones,,,,Fitbit for the Mind?: An Exploratory Study of 'Cognitive Personal Informatics',LBW542:1--LBW542:6,LBW542,6,"brain computer interfaces, eeg, health, personal informatics, quantified self, self-tracking",10.1145/3170427.3188530,,,,,,,2018,,Extended Abstracts of the 2018 CHI Conference on Human Factors in Computing Systems,CHI EA '18,,978-1-4503-5621-3,"Montreal QC, Canada",ACM,"New York, NY, USA"
article,3025869,Amid  Ayobi and Paul  Marshall and Anna L. Cox and Yunan  Chen,,,,Quantifying the Body and Caring for the Mind: Self-Tracking in Multiple Sclerosis,6889--6901,,13,"chronic conditions, multiple sclerosis, perceived control, personal informatics, self-care technologies, self-tracking",10.1145/3025453.3025869,,,,,,,2017,,Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems,CHI '17,,978-1-4503-4655-9,"Denver, Colorado, USA",ACM,"New York, NY, USA"
article,2702260,Shaun  Lawson and Ben  Kirman and Conor  Linehan and Tom  Feltwell and Lisa  Hopkins,,,,Problematising Upstream Technology Through Speculative Design: The Case of Quantified Cats and Dogs,2663--2672,,10,"animal-computer interaction, critical design, design fiction, personal informatics, the quantified dog.",10.1145/2702123.2702260,,,,,,,2015,,Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems,CHI '15,,978-1-4503-3145-6,"Seoul, Republic of Korea",ACM,"New York, NY, USA"
article,3300986,Naveen L. Bagalkot and Gaurav  Singh and Vineeta  Rath and Tomas  Sokoler and Anchit  Shukla,,,,ReRide: A Bike Area Network for Embodied Self-monitoring During Motorbike Commute,443--450,,8,"embodied self-monitoring, motorbike riding, personal informatics, real-time posture detection",10.1145/3294109.3300986,,,,,,,2019,,"Proceedings of the Thirteenth International Conference on Tangible, Embedded, and Embodied Interaction",TEI '19,,978-1-4503-6196-5,"Tempe, Arizona, USA",ACM,"New York, NY, USA"
article,3130930,Young-Ho  Kim and Jae Ho Jeon and Bongshin  Lee and Eun Kyoung Choe and Jinwook  Seo,,,,OmniTrack: A Flexible Self-Tracking Approach Leveraging Semi-Automated Tracking,67:1--67:28,67,28,"Self-tracking, customization., health, mobile apps, personal informatics, self-monitoring, semi-automated tracking, tracking apps, wellness",10.1145/3130930,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,17-Sep,1,3,,September,2017,2474-9567,,,,,,ACM,"New York, NY, USA"
article,3174139,Mollie  McKillop and Lena  Mamykina and No&#233;mie  Elhadad,,,,Designing in the Dark: Eliciting Self-tracking Dimensions for Understanding Enigmatic Disease,565:1--565:15,565,15,"endometriosis, enigmatic disease, participatory design, patient-generated data, personal informatics, self-tracking",10.1145/3173574.3174139,,,,,,,2018,,Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems,CHI '18,,978-1-4503-5620-6,"Montreal QC, Canada",ACM,"New York, NY, USA"
article,3300600,Pooja M. Desai and Elliot G. Mitchell and Maria L. Hwang and Matthew E. Levine and David J. Albers and Lena  Mamykina,,,,Personal Health Oracle: Explorations of Personalized Predictions in Diabetes Self-Management,370:1--370:13,370,13,"diabetes, personal informatics, predictive modeling, self-care, self-management, technologies for health",10.1145/3290605.3300600,,,,,,,2019,,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,CHI '19,,978-1-4503-5970-2,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,3300309,Nam Wook  Kim and Hyejin  Im and Nathalie  Henry Riche and Alicia  Wang and Krzysztof  Gajos and Hanspeter  Pfister,,,,DataSelfie: Empowering People to Design Personalized Visuals to Represent Their Data,79:1--79:12,79,12,"data portraits, data selfies, personal visualization, personal informatics, self-tracking, visual vocabulary, visualization",10.1145/3290605.3300309,,,,,,,2019,,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,CHI '19,,978-1-4503-5970-2,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,3152774,Jisu  Jung and Monica  Nour and Margaret  Allman-Farinelli and Judy  Kay,,,,Harnessing the Ambience of the Mobile-phone Lockscreen for Ultra-lite Logging,21--30,,10,"behaviour change, food journaling, health, manual tracking, personal informatics, quantified self, self awareness, self reflection, self-monitoring, self-tracking",10.1145/3152771.3152774,,,,,,,2017,,Proceedings of the 29th Australian Conference on Computer-Human Interaction,OZCHI '17,,978-1-4503-5379-3,"Brisbane, Queensland, Australia",ACM,"New York, NY, USA"
article,3154864,Meethu  Malu and Leah  Findlater,,,,Sharing Automatically Tracked Activity Data: Implications for Therapists and People with Mobility Impairments,136--145,,10,"accessibility, fitness, mobility impairments, online communities, personal informatics, self-tracking, support groups, therapists, wearable devices",10.1145/3154862.3154864,,,,,,,2017,,Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '17,,978-1-4503-6363-1,"Barcelona, Spain",ACM,"New York, NY, USA"
article,3264917,Clayton  Feustel and Shyamak  Aggarwal and Bongshin  Lee and Lauren  Wilcox,,,,People Like Me: Designing for Reflection on Aggregate Cohort Data in Personal Informatics Systems,107:1--107:21,107,21,"Cohort Data, Health and Wellness, Personal Informatics, Qualitative Study, Self-Reflection",10.1145/3264917,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,18-Sep,2,3,,September,2018,2474-9567,,,,,,ACM,"New York, NY, USA"
article,3314394,Chia-Fang  Chung and Qiaosi  Wang and Jessica  Schroeder and Allison  Cole and Jasmine  Zia and James  Fogarty and Sean A. Munson,,,,Identifying and Planning for Individualized Change: Patient-Provider Collaboration Using Lightweight Food Diaries in Healthy Eating and Irritable Bowel Syndrome,7:1--7:27,7,27,"Self-tracking, collaboration, food, patient-generated health data, patient-provider collaboration, personal informatics",10.1145/3314394,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,19-Mar,3,1,,March,2019,2474-9567,,,,,,ACM,"New York, NY, USA"
article,3154881,Eun Kyoung Choe and Bongshin  Lee and Haining  Zhu and Nathalie Henry Riche and Dominikus  Baur,,,,Understanding Self-reflection: How People Reflect on Personal Data Through Visual Data Exploration,173--182,,10,"health, personal informatics, quantified self, self-reflection, self-tracking, visualization, visualization insights",10.1145/3154862.3154881,,,,,,,2017,,Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '17,,978-1-4503-6363-1,"Barcelona, Spain",ACM,"New York, NY, USA"
article,2909664,Ntwa  Katule and Melissa  Densmore and Ulrike  Rivett,,,,Leveraging Intermediated Interactions to Support Utilization of Persuasive Personal Health Informatics,19:1--19:11,19,11,"HCI4D, gamification, health, intermediated interactions, motivational affordances, personal informatics, persuasive technologies",10.1145/2909609.2909664,,,,,,,2016,,Proceedings of the Eighth International Conference on Information and Communication Technologies and Development,ICTD '16,,978-1-4503-4306-0,"Ann Arbor, MI, USA",ACM,"New York, NY, USA"
article,3174077,Dmitri S. Katz and Blaine A. Price and Simon  Holland and Nicholas Sheep Dalton,,,,"Data, Data Everywhere, and Still Too Hard to Link: Insights from User Interactions with Diabetes Apps",503:1--503:12,503,12,"apps, chronic conditions, digital health, health, internet of things, mhealth, personal informatics, quantified self",10.1145/3173574.3174077,,,,,,,2018,,Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems,CHI '18,,978-1-4503-5620-6,"Montreal QC, Canada",ACM,"New York, NY, USA"
article,3313017,Ciaran B. Trace and Yan  Zhang,,,,Configuring Personal Data for a Quantified-Self Archive,LBW2514:1--LBW2514:6,LBW2514,6,"archive, digital archive, personal data, personal informatics, quantified-self, self-tracking, small data",10.1145/3290607.3313017,,,,,,,2019,,Extended Abstracts of the 2019 CHI Conference on Human Factors in Computing Systems,CHI EA '19,,978-1-4503-5971-9,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,3025747,Chia-Fang  Chung and Elena  Agapie and Jessica  Schroeder and Sonali  Mishra and James  Fogarty and Sean A. Munson,,,,When Personal Tracking Becomes Social: Examining the Use of Instagram for Healthy Eating,1674--1687,,14,"food journals, health, personal informatics, self-tracking, social media, social support",10.1145/3025453.3025747,,,,,,,2017,,Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems,CHI '17,,978-1-4503-4655-9,"Denver, Colorado, USA",ACM,"New York, NY, USA"
article,2800952,Farahnaz  Yekeh and Judy  Kay and Lie Ming Tang and Bob  Kummerfeld,,,,"Formative Studies of SAL, Simple Situated Ambient Loggers",1009--1014,,6,"diet, logger, long-term health and well-being, nutrition, personal informatics, persuasive, pervasive",10.1145/2800835.2800952,,,,,,,2015,,Adjunct Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2015 ACM International Symposium on Wearable Computers,UbiComp/ISWC'15 Adjunct,,978-1-4503-3575-1,"Osaka, Japan",ACM,"New York, NY, USA"
article,3027065,Chris  Elsden and Aisling  O'Kane and Paul  Marshall and Abigail  Durrant and Rowanne  Fleck and John  Rooksby and Deborah  Lupton,,,,Quantified Data &#38; Social Relationships,644--651,,8,"data-driven life, experience-centred design, personal informatics, quantified self, relationships, social computing",10.1145/3027063.3027065,,,,,,,2017,,Proceedings of the 2017 CHI Conference Extended Abstracts on Human Factors in Computing Systems,CHI EA '17,,978-1-4503-4656-6,"Denver, Colorado, USA",ACM,"New York, NY, USA"
article,2675248,Sun Young  Park and Yunan  Chen,,,,Individual and Social Recognition: Challenges and Opportunities in Migraine Management,1540--1551,,12,"chronic disease, health, migraine, migraine management, personal informatics, self-care, self-management",10.1145/2675133.2675248,,,,,,,2015,,Proceedings of the 18th ACM Conference on Computer Supported Cooperative Work &#38; Social Computing,CSCW '15,,978-1-4503-2922-4,"Vancouver, BC, Canada",ACM,"New York, NY, USA"
article,2701378,Fredrik  Ohlin and Carl Magnus Olsson,,,,Intelligent Computing in Personal Informatics: Key Design Considerations,263--274,,12,"ambient computing, augmented computing, cooperative action orchestration, cooperative computing, personal informatics, quantified self",10.1145/2678025.2701378,,,,,,,2015,,Proceedings of the 20th International Conference on Intelligent User Interfaces,IUI '15,,978-1-4503-3306-1,"Atlanta, Georgia, USA",ACM,"New York, NY, USA"
article,2675135,Daniel A. Epstein and Bradley H. Jacobson and Elizabeth  Bales and David W. McDonald and Sean A. Munson,,,,From Nobody Cares to Way to Go!: A Design Framework for Social Sharing in Personal Informatics,1622--1636,,15,"health, personal informatics, self-tracking, social awareness streams, social network sites, social sharing",10.1145/2675133.2675135,,,,,,,2015,,Proceedings of the 18th ACM Conference on Computer Supported Cooperative Work &#38; Social Computing,CSCW '15,,978-1-4503-2922-4,"Vancouver, BC, Canada",ACM,"New York, NY, USA"
article,1878167,Noreen  Kamal and Sidney  Fels and Kendall  Ho,,,,Online Social Networks for Personal Informatics to Promote Positive Health Behavior,47--52,,6,"health behavior change, life logging, personal health informatics, personal health management, personal informatics",10.1145/1878151.1878167,,,,,,,2010,,Proceedings of Second ACM SIGMM Workshop on Social Media,WSM '10,,978-1-4503-0173-2,"Firenze, Italy",ACM,"New York, NY, USA"
article,3154878,Jin  Kang and Jomara  Binda and Pratik  Agarwal and Bruno  Saconi and Eun Kyoung Choe,,,,Fostering User Engagement: Improving Sense of Identity Through Cosmetic Customization in Wearable Trackers,11--20,,10,"customization, health tracking, personal informatics systems, self-tracking, sense of identity, user engagement",10.1145/3154862.3154878,,,,,,,2017,,Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '17,,978-1-4503-6363-1,"Barcelona, Spain",ACM,"New York, NY, USA"
article,2838752,Farahnaz  Yekeh and Judy  Kay and Bob  Kummerfeld and Lie Ming Tang and Margaret A. Allman-Farinelli,,,,Can SAL Support Self Reflection for Health and Nutrition?,134--141,,8,"Logger, diet, long-term health and well-being, personal informatics, pervasive",10.1145/2838739.2838752,,,,,,,2015,,Proceedings of the Annual Meeting of the Australian Special Interest Group for Computer Human Interaction,OzCHI '15,,978-1-4503-3673-4,"Parkville, VIC, Australia",ACM,"New York, NY, USA"
